cc,system_type,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
folsom_lake,semester,UCB+UCD+UCR+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCR+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCM+UCR+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCR+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCM+UCR+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCM+UCR+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,14,14,15,0,
folsom_lake,semester,UCB+UCD+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCM+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCM+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCM+UCR+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCD+UCSB+UCSC,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCD+UCM+UCSB,4,IGETC,success,5,73,True,15,15,15,13,15,0,
